,OrderId,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
1249,2562,2010-01-29,33581,102.3995,8KB9A,5,2010-01-29
1250,866,2009-07-10,33590,54.82,Q8WG5,5,2009-07-10
1251,906,2009-07-16,33590,43.36,89J2L,5,2009-07-17
1252,1094,2009-08-21,33590,56.36,KQKC5,5,2009-08-21
1253,1764,2009-11-13,33590,60.84,VTA6E,5,2009-11-13
1254,2551,2010-01-29,33590,46.18,FMR3D,5,2010-01-29
1255,868,2009-07-10,33600,22.63,9FEBK,5,2009-07-10
1256,945,2009-07-24,33600,43.99,KZ8TU,5,2009-07-24
1257,987,2009-07-31,33600,22.09,4YYYB,5,2009-07-31
1258,1056,2009-08-13,33600,24.54,5NKMG,5,2009-08-14
1259,1505,2009-10-23,33600,28.39,CSLGA,5,2009-10-23
1260,1620,2009-11-05,33600,40.2552,G62UC,5,2009-11-06
1261,1761,2009-11-13,33600,18.83,Z9K7X,5,2009-11-13
1262,1870,2009-11-23,33600,52.12,UC9TP,4,2009-11-25
1263,2521,2010-01-27,33600,23.77,F7H4H,5,2010-01-29
1264,2681,2010-02-04,33600,62.2802,6DSAW,5,2010-02-05
1265,2805,2010-02-12,33600,47.9,WWCTZ,5,2010-02-12
1266,2915,2010-02-18,33600,55.7607,JCEGR,5,2010-02-19
1267,1562,2009-10-29,33829,95.32,SV622,5,2009-10-30
1268,3041,2010-02-26,33829,89.6,M82UY,5,2010-02-26
1269,876,2009-07-12,34042,70.33,DZBP5,5,2009-07-17
1270,1051,2009-08-13,34042,82.99,MR6N9,5,2009-08-14
1271,1098,2009-08-21,34042,61.9,MF6UH,5,2009-08-21
1272,1231,2009-09-11,34042,85.0155,EVKF2,5,2009-09-11
1273,877,2009-07-13,35051,46.65,L2BZ5,3,2009-07-14
1274,923,2009-07-20,35051,50.49,78XVB,3,2009-07-21
1275,949,2009-07-26,35051,26.54,C5KJD,3,2009-07-28
1276,1039,2009-08-11,35051,29.67,GWB82,3,2009-08-11
1277,2119,2009-12-22,35051,61.1875,DVKAM,3,2009-12-22
1278,2938,2010-02-20,35051,41.0878,QYDM7,18,2010-02-22
1279,3075,2010-02-28,35051,44.2378,K2F6L,18,2010-03-01
1280,3189,2010-03-06,35051,26.1,YWDES,18,2010-03-08
1281,875,2009-07-12,35068,11.46,PDETX,4,2009-07-02
1282,880,2009-07-13,36090,27.13,MRSWU,5,2009-07-17
1283,895,2009-07-14,36090,2.56,PQGB5,5,2009-07-17
1284,931,2009-07-21,36090,62.68,NRE6E,5,2009-07-24
1285,1011,2009-08-05,36090,48.23,DUD4T,5,2009-08-07
1286,882,2009-07-13,36175,12.88,ED63K,4,2009-07-09
1287,891,2009-07-14,36350,20.06,TJA6K,4,2009-07-14
1288,893,2009-07-14,36360,51.73,BXMTB,3,2009-07-14
1289,2502,2010-01-26,36360,49.62,87HT2,3,2010-01-26
1290,2503,2010-01-26,36360,11.74,Y7GVG,3,2010-01-26
1291,914,2009-07-18,36662,53.77,R6M9W,4,2009-07-21
1292,1087,2009-08-20,36695,35.04,282KY,5,2009-08-21
1293,1469,2009-10-20,36695,90.1378,CJAZS,5,2009-10-23
1294,1612,2009-11-05,36695,53.593,SKNJH,5,2009-11-06
1295,1747,2009-11-12,36695,60.04,TSG6Y,5,2009-11-13
1296,919,2009-07-20,37855,66.15,VNMYM,4,2009-07-21
1297,1071,2009-08-18,37855,49.77,U93Z6,4,2009-08-18
1298,1110,2009-08-25,37855,63.2062,4FB86,4,2009-08-25
1299,1162,2009-09-01,37855,50.0988,82CY6,4,2009-09-01
1300,1208,2009-09-08,37855,52.26,6XG97,4,2009-09-08
1301,1290,2009-09-22,37855,28.8355,FAKSN,4,2009-09-22
1302,1329,2009-09-29,37855,74.69,NJXX9,3,2009-09-29
1303,915,2009-07-18,38520,16.58,V57TV,3,2009-07-21
1304,959,2009-07-28,38520,24.79,TDLJY,3,2009-07-28
1305,1861,2009-11-23,38520,5.7,H8WL4,3,2009-11-24
1306,2224,2010-01-05,38520,5.84,SW8B9,3,2010-01-05
1307,918,2009-07-19,38721,99.17,3X96P,5,2009-07-24
1308,1081,2009-08-19,38721,70.39,P9G5B,5,2009-08-21
1309,1172,2009-09-02,38721,89.84,7LK4P,6,2009-09-03
1310,1224,2009-09-10,38721,27.89,7X4PE,5,2009-09-11
1311,1492,2009-10-22,38721,29.49,EPPVT,5,2009-10-23
1312,1497,2009-10-22,38721,20.09,XKE24,5,2009-10-23
1313,1807,2009-11-17,38721,92.535,L4SDL,11,2009-11-18
1314,933,2009-07-22,38740,25.91,RTW54,5,2009-07-24
1315,986,2009-07-31,38740,55.08,9MMZL,5,2009-07-31
1316,1022,2009-08-07,38740,24.82,KNP72,5,2009-08-07
1317,1058,2009-08-14,38740,14.16,LSMTM,5,2009-08-14
1318,1097,2009-08-21,38740,11.51,9VRGU,5,2009-08-21
1319,1184,2009-09-03,38740,48.1002,HYZXK,5,2009-09-04
1320,1227,2009-09-11,38740,11.71,GSNX5,5,2009-09-11
1321,1312,2009-09-24,38740,10.17,NHVUK,5,2009-09-25
1322,1491,2009-10-22,38740,6.92,UL9J3,5,2009-10-23
1323,2018,2009-12-11,38740,11.513,GJF5U,5,2009-12-11
1324,2264,2010-01-08,38740,28.57,XL77Y,5,2010-01-08
1325,2440,2010-01-21,38740,10.1672,C7PXC,5,2010-01-22
1326,1036,2009-08-10,38857,52.99,FWH47,3,2009-08-11
1327,1040,2009-08-11,38857,11.92,8ULCM,3,2009-08-11
1328,1066,2009-08-17,38857,53.42,YJNG8,3,2009-08-18
1329,1115,2009-08-25,38857,27.04,UBV2L,3,2009-08-25
1330,1160,2009-09-01,38857,34.91,VY7LA,3,2009-09-01
1331,1226,2009-09-11,38857,55.56,RM2KZ,5,2009-09-11
1332,1242,2009-09-15,38857,31.35,8NA34,3,2009-09-15
1333,1288,2009-09-22,38857,38.05,JT4FD,3,2009-09-22
1334,1324,2009-09-28,38857,64.36,JULH7,3,2009-09-29
1335,1365,2009-10-05,38857,23.83,N2JAP,3,2009-10-06
1336,1409,2009-10-12,38857,29.7127,398VY,3,2009-10-13
1337,1460,2009-10-20,38857,36.81,49RH2,3,2009-10-20
1338,1520,2009-10-26,38857,23.75,TSPZ2,3,2009-10-27
1339,1542,2009-10-28,38857,19.92,ZGCMC,9,2009-10-28
1340,1587,2009-11-03,38857,18.69,ARM7D,3,2009-11-03
1341,1645,2009-11-10,38857,43.32,HKU9J,3,2009-11-10
1342,1797,2009-11-17,38857,59.6505,25K7S,3,2009-11-17
1343,1873,2009-11-24,38857,91.064,7Y5ZA,3,2009-11-24
1344,1909,2009-12-01,38857,37.08,LY49Y,3,2009-12-01
1345,1986,2009-12-08,38857,22.98,J8JL3,3,2009-12-08
1346,2052,2009-12-15,38857,58.471,PKDNB,3,2009-12-15
1347,2113,2009-12-22,38857,33.355,Y66YH,3,2009-12-22
1348,2135,2009-12-25,38857,23.75,NFPJY,3,2009-12-29
1349,2166,2009-12-30,38857,28.0065,774WU,9,2009-12-30
1350,2223,2010-01-05,38857,37.78,FR8PG,3,2010-01-05
1351,3123,2010-03-02,38857,21.42,FTHLB,9,2010-03-03
1352,922,2009-07-20,38909,31.65,R98ZA,3,2009-07-21
1353,1120,2009-08-25,38909,38.0102,RW5PL,3,2009-08-25
1354,3113,2010-03-02,38909,55.22,SPMZC,3,2010-03-02
1355,1345,2009-10-01,39241,5.67,MQ9UV,6,2009-10-01
1356,1424,2009-10-15,39241,12.48,VNT9Y,6,2009-10-15
1357,1551,2009-10-29,39241,13.41,ZXM6E,6,2009-10-29
1358,1607,2009-11-04,39241,12.47,9US6K,6,2009-11-05
1359,1741,2009-11-12,39241,11.73,4RYTL,6,2009-11-12
1360,1828,2009-11-19,39241,8.2968,CKW5T,6,2009-11-19
1361,2006,2009-12-10,39241,10.56,Z22VQ,6,2009-12-10
1362,2183,2009-12-31,39241,23.93,5HSBD,6,2009-12-31
1363,2345,2010-01-14,39241,17.088,NJS9V,6,2010-01-14
1364,2522,2010-01-27,39241,21.1027,N34KB,6,2010-01-28
1365,2775,2010-02-10,39241,13.66,8VDKH,6,2010-02-11
1366,3018,2010-02-24,39241,20.4082,VZAXX,6,2010-02-25
1367,1031,2009-08-10,39588,105.4,9UDU8,3,2009-08-11
1368,1086,2009-08-20,39588,133.76,4ZA5A,5,2009-08-21
1369,1144,2009-08-27,39588,144.2827,6QY98,5,2009-08-28
1370,1185,2009-09-03,39588,144.29,W8B97,5,2009-09-04
1371,1234,2009-09-11,39588,135.3102,RXTYE,5,2009-09-11
1372,1267,2009-09-17,39588,141.4905,YMMDX,5,2009-09-18
1373,1390,2009-10-08,39588,150.16,JUYFD,5,2009-10-09
1374,1501,2009-10-23,39588,126.48,CWMNL,5,2009-10-23
1375,1565,2009-10-29,39588,174.64,YFRFW,5,2009-10-30
1376,1843,2009-11-20,39588,244.3702,M8A3U,15,2009-11-20
1377,1937,2009-12-03,39588,147.2397,2N3WF,5,2009-12-04
1378,2015,2009-12-10,39588,176.48,QTFKW,5,2009-12-11
1379,2090,2009-12-18,39588,178.3777,9F2NC,5,2009-12-18
1380,2105,2009-12-21,39588,129.6275,2RS72,7,2009-12-22
1381,2447,2010-01-22,39588,167.76,5LSRX,5,2010-01-22
1382,2548,2010-01-29,39588,156.8335,9BWKP,5,2010-01-29
1383,2664,2010-02-04,39588,179.2877,SAA54,4,2010-02-04
1384,2806,2010-02-12,39588,167.7917,PCD3Q,5,2010-02-12
1385,2918,2010-02-19,39588,196.675,W5QZD,5,2010-02-19
1386,3039,2010-02-26,39588,169.298,HXDCT,5,2010-02-26
1387,3172,2010-03-05,39588,214.7327,UMYB5,5,2010-03-05
1388,953,2009-07-27,39693,27.09,TP7WF,5,2009-07-31
1389,1060,2009-08-16,39693,27.6,RCDYQ,5,2009-08-21
1390,1126,2009-08-26,39693,42.1,VNM3Q,5,2009-08-28
1391,1196,2009-09-06,39693,38.09,YJQLD,5,2009-09-11
1392,948,2009-07-25,40100,81.66,GXA8T,3,2009-07-28
1393,1106,2009-08-24,40100,51.28,GTW9P,3,2009-08-25
1394,2100,2009-12-20,40100,20.5277,U4JQM,3,2009-12-22
1395,997,2009-08-03,40432,26.69,2KKWL,3,2009-08-04
1396,1000,2009-08-04,40432,7.67,JB6S8,3,2009-08-04
1397,1038,2009-08-10,40432,12.18,S9HKU,3,2009-08-11
1398,1076,2009-08-18,40432,22.72,S2S9T,6,2009-08-20
1399,1077,2009-08-19,40432,13.13,FX5HW,6,2009-08-20
1400,1456,2009-10-19,40432,9.03,BV43W,7,2009-10-20
1401,951,2009-07-27,41246,86.87,25B2N,4,2009-07-28
1402,1015,2009-08-06,41246,91.54,DHZME,6,2009-08-06
1403,1055,2009-08-13,41246,119.49,NUWUH,5,2009-08-14
1404,1095,2009-08-21,41246,82.04,FYLRB,5,2009-08-21
1405,1151,2009-08-28,41246,70.37,68NHD,5,2009-08-28
1406,1189,2009-09-04,41246,63.5877,XFN7G,5,2009-09-04
1407,1233,2009-09-11,41246,80.3,5PALQ,5,2009-09-11
1408,1314,2009-09-25,41246,53.74,ZCT2K,5,2009-09-25
1409,1359,2009-10-02,41246,58.9,2VTAD,5,2009-10-02
1410,1393,2009-10-09,41246,50.68,TVJ2V,5,2009-10-09
1411,1428,2009-10-15,41246,64.54,SDYQJ,6,2009-10-15
1412,1545,2009-10-28,41246,75.02,KTVRX,11,2009-10-28
1413,1697,2009-11-11,41246,75.4087,TGA3K,11,2009-11-11
1414,1865,2009-11-23,41246,44.816,9JA36,15,2009-11-23
1415,1893,2009-11-30,41246,58.2072,K7RRM,15,2009-11-30
1416,2007,2009-12-10,41246,110.5752,VYTMY,6,2009-12-10
1417,2251,2010-01-07,41246,117.0157,W87F8,4,2010-01-07
1418,2388,2010-01-18,41246,45.5865,AT2XP,15,2010-01-18
1419,2481,2010-01-25,41246,37.1235,5AB2U,15,2010-01-25
1420,2564,2010-01-29,41246,46.6165,VBP23,15,2010-01-29
1421,2719,2010-02-08,41246,91.4,R3ZYN,15,2010-02-08
1422,2929,2010-02-19,41246,85.345,ATZAF,15,2010-02-19
1423,3040,2010-02-26,41246,140.7492,RDPL6,15,2010-02-26
1424,3127,2010-03-03,41246,103.1428,8DBSW,11,2010-03-03
1425,3215,2010-03-08,41246,73.4462,B2ZAR,15,2010-03-08
1426,964,2009-07-28,42270,40.62,USC4J,5,2009-07-31
1427,1006,2009-08-04,42270,34.22,KKL97,5,2009-08-07
1428,1049,2009-08-12,42270,45.9,2W3CC,5,2009-08-14
1429,1093,2009-08-20,42270,39.15,XSH8M,5,2009-08-21
1430,1138,2009-08-27,42270,62.7305,2JDCW,5,2009-08-28
1431,1181,2009-09-03,42270,76.77,V984P,5,2009-09-04
1432,1223,2009-09-10,42270,66.3025,QKG5R,5,2009-09-11
1433,1265,2009-09-17,42270,90.07,FRHRU,5,2009-09-18
1434,1348,2009-10-01,42270,109.9105,56DUN,5,2009-10-02
1435,1385,2009-10-08,42270,57.36,V4C4N,5,2009-10-09
1436,1433,2009-10-15,42270,67.88,EQF4N,5,2009-10-16
1437,1561,2009-10-29,42270,79.9832,RZXK7,5,2009-10-30
1438,1625,2009-11-05,42270,91.6185,PTQJU,5,2009-11-06
1439,1758,2009-11-13,42270,73.9,2YZS3,5,2009-11-13
1440,2011,2009-12-10,42270,41.1005,FUV5S,5,2009-12-11
1441,2084,2009-12-17,42270,84.617,HUGTT,5,2009-12-18
1442,2217,2010-01-04,42270,45.7295,EPBGA,4,2010-01-06
1443,2342,2010-01-13,42270,64.75,S2BWH,5,2010-01-15
1444,2652,2010-02-03,42270,120.9878,MYCKR,5,2010-02-05
1445,2793,2010-02-11,42270,83.3122,6YX3Z,5,2010-02-12
1446,3033,2010-02-25,42270,75.3802,2K9H3,5,2010-02-26
1447,3155,2010-03-04,42270,32.86,KBJ8U,5,2010-03-05
1448,966,2009-07-29,42704,10.05,Z3KWX,4,2009-08-04
1449,968,2009-07-29,42890,19.79,YUVUR,6,2009-07-30
1450,1013,2009-08-06,42890,42.58,QNXLH,6,2009-08-06
1451,1137,2009-08-27,42890,39.43,Q2ADN,6,2009-08-27
1452,1173,2009-09-03,42890,14.41,PZDTQ,6,2009-09-03
1453,1251,2009-09-16,42890,31.02,7YFRT,5,2009-09-18
1454,970,2009-07-29,42964,12.94,PG6WX,5,2009-07-31
1455,998,2009-08-03,43317,114.19,D6G6T,4,2009-08-04
1456,973,2009-07-29,43350,27.35,VEZ3K,6,2009-07-30
1457,1009,2009-08-05,43350,37.46,AEJJZ,6,2009-08-06
1458,1134,2009-08-27,43350,25.063,3JW5T,6,2009-08-27
1459,1180,2009-09-03,43350,24.51,9VDHM,6,2009-09-03
1460,1255,2009-09-17,43350,66.73,HWEDZ,6,2009-09-17
1461,1256,2009-09-17,43350,7.01,XV3VK,6,2009-09-17
1462,1302,2009-09-24,43350,34.12,EM7TK,6,2009-09-24
1463,993,2009-07-31,43937,82.35,JCWXZ,3,2009-08-04
1464,2141,2009-12-28,43937,37.92,BVMET,18,2009-12-28
1465,2554,2010-01-29,43937,35.29,TQHJU,5,2010-01-29
1466,994,2009-08-01,44291,2.93,DWNBJ,4,2009-08-04
1467,2456,2010-01-24,44991,72.06,LTW84,15,2010-01-25
1468,1024,2009-08-07,45389,83.31,C5LGZ,5,2009-08-07
1469,2307,2010-01-11,45389,33.17,9AZ4S,7,2010-01-14
1470,1020,2009-08-06,45949,87.79,3QVW5,4,2009-08-11
1471,1045,2009-08-11,45949,105.54,QYCDW,4,2009-08-13
1472,1079,2009-08-19,45949,138.82,SJ387,4,2009-08-20
1473,1129,2009-08-26,45949,100.3102,3V9UW,4,2009-08-27
1474,1170,2009-09-02,45949,58.6,VULYS,4,2009-09-03
1475,1221,2009-09-10,45949,110.6032,E6VRU,4,2009-09-10
1476,1253,2009-09-16,45949,96.8552,9UAAN,4,2009-09-17
1477,1304,2009-09-24,45949,120.86,QJ4W4,4,2009-09-24
1478,1404,2009-10-12,45949,106.1805,5RG7R,4,2009-10-13
1479,1451,2009-10-19,45949,137.44,8XWUW,4,2009-10-20
1480,1524,2009-10-26,45949,104.37,TYEQZ,4,2009-10-27
1481,1610,2009-11-04,45949,165.9552,USAPL,4,2009-11-05
1482,1646,2009-11-10,45949,81.31,P3DFY,4,2009-11-10
1483,1871,2009-11-23,45949,170.98,5FUS7,4,2009-11-24
1484,1901,2009-11-30,45949,136.317,YPFNJ,4,2009-12-01
1485,1994,2009-12-08,45949,129.1162,CJGJY,4,2009-12-08
1486,2054,2009-12-15,45949,159.53,VB8LV,4,2009-12-15
1487,2120,2009-12-22,45949,175.235,6BW7W,4,2009-12-22
1488,2162,2009-12-29,45949,170.3597,EYJFS,4,2009-12-29
1489,2235,2010-01-05,45949,90.7135,5WXLP,4,2010-01-06
1490,2314,2010-01-11,45949,123.276,ETP2L,4,2010-01-12
1491,2404,2010-01-19,45949,155.4207,B3YAS,4,2010-01-19
1492,2501,2010-01-26,45949,107.79,KQBRJ,4,2010-01-26
1493,2623,2010-02-02,45949,141.7272,SBGXL,4,2010-02-02
1494,2762,2010-02-10,45949,221.3212,QEXRB,4,2010-02-10
1495,2841,2010-02-15,45949,101.3435,JM59W,4,2010-02-15
1496,2984,2010-02-22,45949,137.59,4500000000000000169016967409089931835539902056519993243281129472,4,2010-02-23
1497,3098,2010-03-01,45949,107.933,QJQ7T,4,2010-03-02
1498,3209,2010-03-08,45949,81.433,9ZBZ2,4,2010-03-08
1499,1032,2009-08-10,46256,45.39,7YX3P,3,2009-08-11
1500,1062,2009-08-17,46256,28.95,7HL3Q,3,2009-08-18
1501,1109,2009-08-25,46256,33.98,7MPDN,3,2009-08-25
1502,1157,2009-09-01,46256,30.27,ESBKW,3,2009-09-01
1503,1206,2009-09-08,46256,39.08,9N3PQ,3,2009-09-08
1504,1286,2009-09-22,46256,29.2,T82E6,3,2009-09-22
1505,1330,2009-09-29,46256,36.96,CQ5SF,7,2009-09-29
1506,1461,2009-10-20,46256,22.92,ELP38,7,2009-10-20
1507,1530,2009-10-27,46256,27.31,E82L9,7,2009-10-27
1508,1911,2009-12-01,46256,22.5875,95H4F,7,2009-12-01
1509,1019,2009-08-06,46297,61.84,GE9LT,5,2009-08-07
1510,1236,2009-09-11,46297,38.95,NNLMJ,5,2009-09-11
1511,1237,2009-09-11,46297,1.54,VU89S,5,2009-09-11
1512,1025,2009-08-07,46321,20.33,QSBGL,5,2009-08-07
1513,1230,2009-09-11,46321,36.49,VAS39,5,2009-09-11
1514,1268,2009-09-18,46321,38.05,3Y4ZG,5,2009-09-18
1515,1777,2009-11-15,46321,48.76,WYUQQ,5,2009-11-20
1516,1027,2009-08-07,46370,39.87,AAHYC,4,2009-08-11
1517,1028,2009-08-07,46548,91.68,DMKHB,3,2009-08-11
1518,1084,2009-08-19,47415,22.18,W9GCY,6,2009-08-20
1519,1046,2009-08-12,48039,16.54,ZKF8P,6,2009-08-13
1520,1088,2009-08-20,48039,21.52,LCT7G,6,2009-08-20
1521,1731,2009-11-11,48426,3.76,2KS75,15,2009-11-16
1522,1057,2009-08-14,49086,41.68,ELL8Z,5,2009-08-14
1523,1073,2009-08-18,50065,75.91,2CCD9,4,2009-08-18
1524,1063,2009-08-17,50406,112.41,U999P,4,2009-08-18
1525,1141,2009-08-27,50406,109.84,4LNA5,5,2009-08-28
1526,1278,2009-09-21,50406,145.8455,SPR5R,4,2009-09-22
1527,1213,2009-09-08,50451,32.92,TQLQP,5,2009-09-11
1528,1215,2009-09-09,50451,6.95,PVENR,5,2009-09-11
1529,1317,2009-09-25,50451,25.09,AHEVS,5,2009-09-25
1530,1387,2009-10-08,50451,29.88,Q4AWK,5,2009-10-09
1531,1812,2009-11-17,50451,30.82,2NG4E,9,2009-11-18
1532,2560,2010-01-29,50451,37.2905,DCLXL,5,2010-01-29
1533,1101,2009-08-23,51374,34.1952,8MGAH,3,2009-08-25
1534,1198,2009-09-07,51374,37.67,6R7N5,3,2009-09-08
1535,1283,2009-09-22,51374,33.46,TZV3D,3,2009-09-22
1536,1284,2009-09-22,51374,12.6,FWY33,3,2009-09-22
1537,1102,2009-08-23,53025,28.4,FY5CL,6,2009-08-27
1538,1105,2009-08-24,53420,19.39,NEMMG,3,2009-08-25
1539,1116,2009-08-25,53420,26.78,QTZGJ,3,2009-08-25
1540,2285,2010-01-10,53420,47.7875,U2ZCE,18,2010-01-11
1541,2457,2010-01-24,53420,20.4898,NA3PC,18,2010-01-25
1542,1122,2009-08-25,54175,56.78,84EWV,6,2009-08-27
1543,1124,2009-08-26,54175,19.15,YR2LN,6,2009-08-27
1544,1166,2009-09-01,54175,64.07,8HSZG,6,2009-09-03
1545,1203,2009-09-07,54175,91.98,M6LV6,6,2009-09-10
1546,1847,2009-11-21,54551,65.18,HWCRT,4,2009-11-24
1547,1850,2009-11-21,54551,23.58,WUYGU,4,2009-11-24
1548,1128,2009-08-26,54885,29.0,JCDCL,4,2009-08-27
1549,1130,2009-08-26,54930,21.14,JQMLG,6,2009-08-27
1550,2949,2010-02-21,55829,36.408,C6MHN,18,2010-02-22
1551,3077,2010-02-28,55829,29.5627,GPDUG,18,2010-03-01
1552,3197,2010-03-07,55829,18.325,AC5AZ,18,2010-03-08
1553,1142,2009-08-27,56227,29.36,9SFEJ,5,2009-08-28
1554,1159,2009-09-01,58238,24.95,NZXEP,3,2009-09-01
1555,1244,2009-09-15,58238,15.63,FLMRV,3,2009-09-15
1556,1471,2009-10-20,58238,39.6,4UFHY,9,2009-10-21
1557,1601,2009-11-04,58238,65.42,MD8LU,9,2009-11-04
1558,1816,2009-11-18,58238,24.77,MDMT3,9,2009-11-18
1559,2327,2010-01-12,58238,30.05,K9E9B,9,2010-01-13
1560,1155,2009-08-31,59066,57.21,BX9NZ,3,2009-09-01
1561,1350,2009-10-01,59066,54.21,NYM6D,5,2009-10-02
1562,2363,2010-01-15,59066,92.362,FAFNK,5,2010-01-15
1563,2543,2010-01-28,59066,82.9612,77EZ6,5,2010-01-29
1564,2795,2010-02-11,59066,77.3068,6UF4Q,5,2010-02-12
1565,2924,2010-02-19,59066,153.5695,CZPDM,5,2010-02-19
1566,1165,2009-09-01,59561,45.7355,3VUZZ,6,2009-09-03
1567,2568,2010-01-29,59561,51.9582,38N6U,15,2010-01-29
1568,1817,2009-11-18,59575,15.45,TZ74L,9,2009-11-18
1569,1539,2009-10-27,59579,38.51,72YQE,9,2009-10-28
1570,1713,2009-11-11,59579,27.92,Q2JMY,15,2009-11-13
1571,2365,2010-01-15,59579,28.26,B4JSS,15,2010-01-15
1572,2644,2010-02-03,59579,30.55,UP2L3,9,2010-02-03
1573,1183,2009-09-03,61089,92.28,R5JG6,5,2009-09-04
1574,2540,2010-01-28,61089,184.2767,Q6S94,5,2010-01-29
1575,1212,2009-09-08,61628,35.42,EE6J2,3,2009-09-08
1576,1282,2009-09-22,61628,46.92,ZXN8E,3,2009-09-22
1577,1356,2009-10-02,61628,59.01,TKERG,5,2009-10-02
1578,1370,2009-10-06,61628,22.98,6LG6K,3,2009-10-06
1579,1394,2009-10-09,61628,29.56,LHKFR,5,2009-10-09
1580,1414,2009-10-13,61628,28.9,6FYA7,3,2009-10-13
1581,1442,2009-10-16,61628,23.42,TWUR5,5,2009-10-16
1582,1473,2009-10-21,61628,21.11,TDLG7,11,2009-10-21
1583,1544,2009-10-28,61628,40.9,D2J9C,11,2009-10-28
1584,1604,2009-11-04,61628,18.14,H5AN3,11,2009-11-04
1585,1746,2009-11-12,61628,43.68,C9G8F,6,2009-11-12
1586,1879,2009-11-25,61628,48.9038,EEDKE,11,2009-11-25
1587,1956,2009-12-06,61628,49.4765,KUENR,18,2009-12-07
1588,2034,2009-12-13,61628,27.3224,AVC8J,18,2009-12-14
1589,2092,2009-12-18,61628,34.4252,BWAVK,5,2009-12-18
1590,2186,2009-12-31,61628,52.2997,DL39W,6,2009-12-31
1591,2266,2010-01-08,61628,25.61,YB3AL,5,2010-01-08
1592,2425,2010-01-20,61628,51.169,LQY43,6,2010-01-21
1593,2659,2010-02-03,61628,20.08,JJXB2,6,2010-02-04
1594,2785,2010-02-11,61628,72.78,SRY7E,5,2010-02-12
1595,2931,2010-02-19,61628,44.309,KPJAR,5,2010-02-19
1596,3151,2010-03-04,61628,46.1485,A6ZZU,6,2010-03-04
1597,1848,2009-11-21,63469,59.98,KZAV8,7,2009-11-24
1598,1217,2009-09-09,65466,9.48,MLWCR,6,2009-09-10
1599,1232,2009-09-11,65502,36.15,QM7HK,5,2009-09-11
1600,1270,2009-09-18,65502,20.68,Y5UV4,5,2009-09-18
1601,1358,2009-10-02,65502,55.4687,ZKN3E,5,2009-10-02
1602,1508,2009-10-23,65502,35.8787,PCW5V,5,2009-10-23
1603,2745,2010-02-09,65502,49.7775,XKLB8,9,2010-02-10
1604,2903,2010-02-18,65502,30.8615,R67F3,6,2010-02-18
1605,3004,2010-02-24,65502,14.37,MNVCT,9,2010-02-24
1606,3149,2010-03-04,65502,31.1448,ZQ22D,6,2010-03-04
1607,1327,2009-09-29,66363,38.36,MW2VC,7,2009-09-29
1608,1367,2009-10-06,66363,32.36,SPAPX,7,2009-10-06
1609,1410,2009-10-13,66363,5.03,PKW5Z,7,2009-10-13
1610,1463,2009-10-20,66363,32.43,QSABD,7,2009-10-20
1611,1534,2009-10-27,66363,34.92,VFMGP,7,2009-10-27
1612,1540,2009-10-27,66363,6.73,X3CY8,5,2009-10-30
1613,1589,2009-11-03,66363,36.15,THV9W,7,2009-11-03
1614,1651,2009-11-10,66363,47.91,BKMUA,7,2009-11-10
1615,1653,2009-11-10,66363,40.72,%%1653,7,2009-11-10
1616,1801,2009-11-17,66363,45.1525,VYESM,7,2009-11-17
1617,1863,2009-11-23,66363,8.49,YARCF,9,2009-11-25
1618,1892,2009-11-30,66363,39.6965,W22SC,15,2009-11-30
1619,1997,2009-12-09,66363,42.82,WLAPS,9,2009-12-09
1620,2055,2009-12-15,66363,45.24,UZKHV,7,2009-12-15
1621,2161,2009-12-29,66363,38.79,WQSDE,7,2009-12-29
1622,2316,2010-01-12,66363,37.0965,V34AM,7,2010-01-12
1623,2415,2010-01-20,66363,33.43,STAPA,9,2010-01-20
1624,2498,2010-01-26,66363,34.75,ESE53,7,2010-01-26
1625,2870,2010-02-16,66363,33.79,UJ2Q6,9,2010-02-17
1626,1243,2009-09-15,66479,115.5582,ZSHGM,4,2009-09-15
1627,1347,2009-10-01,66479,54.7102,4MAZV,6,2009-10-01
1628,1392,2009-10-09,66479,52.13,SUUK3,5,2009-10-09
1629,1486,2009-10-22,66479,48.52,ABVMA,6,2009-10-22
1630,1695,2009-11-11,66479,59.1755,JGELE,11,2009-11-11
1631,1918,2009-12-02,66479,74.9387,WJKTX,11,2009-12-02
1632,2005,2009-12-10,66479,55.7021,KBQKT,6,2009-12-10
1633,2103,2009-12-21,66479,74.9682,HG3ZZ,18,2009-12-21
1634,2172,2009-12-30,66479,53.8385,WQASP,11,2009-12-30
1635,2293,2010-01-11,66479,86.6105,AGFXK,18,2010-01-11
1636,2702,2010-02-05,66479,61.25,ZNWKV,4,2010-02-05
1637,2945,2010-02-21,66479,65.9288,J37QM,18,2010-02-22
1638,3217,2010-03-08,66479,32.9972,TCT53,18,2010-03-08
1639,1235,2009-09-11,66768,53.46,5NCS3,5,2009-09-11
1640,2077,2009-12-17,66768,183.76,KWMWB,5,2009-12-18
1641,1238,2009-09-11,66777,34.63,6Y7TY,5,2009-09-11
1642,2256,2010-01-07,66777,38.06,B7SGS,4,2010-01-08
1643,1240,2009-09-11,67453,4.61,PZUVE,5,2009-09-11
1644,1241,2009-09-14,68962,35.5702,TWABU,4,2009-09-15
